Utility name,City,People served,Zip
Juneau Waterworks,Juneau,"Population served: 2,627",53003
Leroy Sanitary District 1,Leroy,Population served: 320,53003
Lithostone Meadows,Lomira,Population served: 167,53003
Lomira Waterworks,Lomira,"Population served: 2,461",53003
Lowell Waterworks,Lowell,Population served: 337,53003
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53003
Marshview Terrace,Waupun,Population served: 40,53003
Mayville Waterworks,Mayville,"Population served: 5,061",53003
Reeseville Waterworks,Reeseville,Population served: 707,53003
Sunnyside Estates,Beaver Dam,Population served: 130,53003
Theresa Waterworks,Theresa,"Population served: 1,262",53003
Waupun Correctional Inst,Waupun,"Population served: 4,901",53003
Waupun Utilities,Waupun,"Population served: 11,340",53003
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53004
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53004
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53004
Grafton Waterworks,"Grafton, WI","Population served:11,745",53004
Mequon Water Utility,"Mequon, WI","Population served:11,152",53004
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53004
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53004
Saukville Waterworks,"Saukville, WI","Population served:4,465",53004
Sheboygan Tn Waterworks,"Sheboygan, WI","Population served:4,008",53004
Oostburg Waterworks,"Oostburg, WI","Population served:2,942",53004
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53005
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53005
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53005
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53005
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53005
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53005
Hartland Waterworks,"Hartland, WI","Population served:9,212",53005
Pewaukee City Water and Sewer Utility,"Pewaukee, WI","Population served:8,671",53005
Pewaukee Village Waterworks,"Pewaukee, WI","Population served:8,166",53005
Muskego Water Utility,"Muskego, WI","Population served:8,150",53005
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53006
Beaver Dam Water Utility,"Beaver Dam, WI","Population served:16,200",53006
Waupun Utilities,"Waupun, WI","Population served:11,340",53006
Ripon Water Utility,"Ripon, WI","Population served:7,241",53006
Mayville Waterworks,"Mayville, WI","Population served:5,061",53006
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53007
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53007
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53007
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53007
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53007
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53007
Hartland Waterworks,"Hartland, WI","Population served:9,212",53007
Pewaukee City Water and Sewer Utility,"Pewaukee, WI","Population served:8,671",53007
Pewaukee Village Waterworks,"Pewaukee, WI","Population served:8,166",53007
Muskego Water Utility,"Muskego, WI","Population served:8,150",53007
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53010
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53010
West Bend Waterworks,"West Bend, WI","Population served:31,500",53010
Germantown Water Utility,"Germantown, WI","Population served:20,027",53010
Beaver Dam Water Utility,"Beaver Dam, WI","Population served:16,200",53010
Hartford Waterworks,"Hartford, WI","Population served:15,384",53010
Waupun Utilities,"Waupun, WI","Population served:11,340",53010
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53010
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53010
Jackson Waterworks,"Jackson, WI","Population served:7,803",53010
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53011
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53011
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53011
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53011
Ripon Water Utility,"Ripon, WI","Population served:7,241",53011
West Bend Waterworks,"West Bend, WI","Population served:31,500",53012
Germantown Water Utility,"Germantown, WI","Population served:20,027",53012
Hartford Waterworks,"Hartford, WI","Population served:15,384",53012
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53012
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53012
Grafton Waterworks,"Grafton, WI","Population served:11,745",53012
Mequon Water Utility,"Mequon, WI","Population served:11,152",53012
Jackson Waterworks,"Jackson, WI","Population served:7,803",53012
Slinger Water Utility,"Slinger, WI","Population served:4,569",53012
Saukville Waterworks,"Saukville, WI","Population served:4,465",53012
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53013
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53013
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53013
Grafton Waterworks,"Grafton, WI","Population served:11,745",53013
Mequon Water Utility,"Mequon, WI","Population served:11,152",53013
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53013
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53013
Saukville Waterworks,"Saukville, WI","Population served:4,465",53013
Sheboygan Tn Waterworks,"Sheboygan, WI","Population served:4,008",53013
Oostburg Waterworks,"Oostburg, WI","Population served:2,942",53013
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53014
Manitowoc Waterworks,"Manitowoc, WI","Population served:34,500",53014
Two Rivers Waterworks,"Two Rivers, WI","Population served:11,232",53014
Ripon Water Utility,"Ripon, WI","Population served:7,241",53014
North Fond Du Lac Waterworks,"North Fond Du Lac, WI","Population served:5,014",53014
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53015
Manitowoc Waterworks,"Manitowoc, WI","Population served:34,500",53015
Two Rivers Waterworks,"Two Rivers, WI","Population served:11,232",53015
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53015
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53015
Beaver Dam Water Utility,Beaver Dam,"Population served: 16,200",53016
Breezy Point Mobile Home Park 1,Horicon,Population served: 25,53016
Breezy Point Mobile Home Park 2,Horicon,Population served: 46,53016
Brownsville Waterworks,Brownsville,Population served: 561,53016
Clyman Waterworks,Clyman,Population served: 422,53016
Fox Lake Correctional Institution,Fox Lake,"Population served: 1,350",53016
Fox Lake Waterworks,Fox Lake,"Population served: 1,512",53016
Hidden Meadows Well 3,Watertown,Population served: 114,53016
Hidden Meadows Wells 2 & 4,Watertown,Population served: 189,53016
Horicon Waterworks,Horicon,"Population served: 3,682",53016
Hustisford Waterworks,Hustisford,"Population served: 1,151",53016
Iron Ridge Waterworks,Iron Ridge,Population served: 937,53016
Juneau Waterworks,Juneau,"Population served: 2,627",53016
Leroy Sanitary District 1,Leroy,Population served: 320,53016
Lithostone Meadows,Lomira,Population served: 167,53016
Lomira Waterworks,Lomira,"Population served: 2,461",53016
Lowell Waterworks,Lowell,Population served: 337,53016
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53016
Marshview Terrace,Waupun,Population served: 40,53016
Mayville Waterworks,Mayville,"Population served: 5,061",53016
Reeseville Waterworks,Reeseville,Population served: 707,53016
Sunnyside Estates,Beaver Dam,Population served: 130,53016
Theresa Waterworks,Theresa,"Population served: 1,262",53016
Waupun Correctional Inst,Waupun,"Population served: 4,901",53016
Waupun Utilities,Waupun,"Population served: 11,340",53016
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53017
West Bend Waterworks,"West Bend, WI","Population served:31,500",53017
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53017
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53017
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53017
Germantown Water Utility,"Germantown, WI","Population served:20,027",53017
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53017
Hartford Waterworks,"Hartford, WI","Population served:15,384",53017
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53017
Hartland Waterworks,"Hartland, WI","Population served:9,212",53017
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53018
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53018
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53018
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53018
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53018
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53018
Hartland Waterworks,"Hartland, WI","Population served:9,212",53018
Pewaukee City Water and Sewer Utility,"Pewaukee, WI","Population served:8,671",53018
Pewaukee Village Waterworks,"Pewaukee, WI","Population served:8,166",53018
Muskego Water Utility,"Muskego, WI","Population served:8,150",53018
Ashwood Grove 1,Fond Du Lac,Population served: 62,53019
,,Population served: 0,53019
,,Population served: 0,53019
,,Population served: 0,53019
,,Population served: 0,53019
,,Population served: 0,53019
,,Population served: 0,53019
,,Population served: 0,53019
Brandon Waterworks,Brandon,Population served: 872,53019
Campbellsport Waterworks,Campbellsport,"Population served: 2,016",53019
Colonial Gardens Homes,Fond Du Lac,Population served: 48,53019
Country Aire Mobile Home Park,Campbellsport,Population served: 60,53019
Elmore Heights Trailer Court,Campbellsport,Population served: 30,53019
Fairwater Waterworks,Fairwater,Population served: 365,53019
Fond Du Lac Tn Water Utility,Fond Du Lac,Population served: 700,53019
Fond Du Lac Waterworks,Fond Du Lac,"Population served: 42,000",53019
Manor Hill Mobile Home Park,Eden,Population served: 400,53019
Mary Hill Park Sanitary District,Fond Du Lac,Population served: 88,53019
Mount Calvary Waterworks,Mount Calvary,Population served: 567,53019
North Fond Du Lac Waterworks,North Fond Du Lac,"Population served: 5,014",53019
Oakfield Waterworks,Oakfield,"Population served: 1,101",53019
Ripon Water Utility,Ripon,"Population served: 7,241",53019
St Cloud Waterworks,St Cloud,Population served: 494,53019
Villa Loretto Nursing Home,Mount Calvary,Population served: 75,53019
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53020
Manitowoc Waterworks,"Manitowoc, WI","Population served:34,500",53020
Two Rivers Waterworks,"Two Rivers, WI","Population served:11,232",53020
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53020
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53020
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53021
West Bend Waterworks,"West Bend, WI","Population served:31,500",53021
Germantown Water Utility,"Germantown, WI","Population served:20,027",53021
Hartford Waterworks,"Hartford, WI","Population served:15,384",53021
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53021
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53021
Grafton Waterworks,"Grafton, WI","Population served:11,745",53021
Mequon Water Utility,"Mequon, WI","Population served:11,152",53021
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53021
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53021
Allenton Sanitary District,Allenton,Population served: 860,53022
Cedar Lake Home 5,West Bend,Population served: 330,53022
Cedar Lake Home 9,West Bend,Population served: 206,53022
Cottages At Cedar Run,West Bend,Population served: 108,53022
Country Manor Mobile Home Park,Pewaukee,Population served: 35,53022
Germantown Water Utility,Germantown,"Population served: 20,027",53022
Hartford Waterworks,Hartford,"Population served: 15,384",53022
Jackson Waterworks,Jackson,"Population served: 7,803",53022
Jamestown East Homeowners Assoc,West Bend,Population served: 125,53022
Kewaskum Waterworks,Kewaskum,"Population served: 4,000",53022
Reflections Village,Richfield,Population served: 47,53022
Slinger Water Utility,Slinger,"Population served: 4,569",53022
Voigts Lakeside Estates,Hartford,Population served: 54,53022
West Bend Waterworks,West Bend,"Population served: 31,500",53022
Wheel Estates Mobile Home Park,Slinger,Population served: 160,53022
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53023
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53023
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53023
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53023
Ripon Water Utility,"Ripon, WI","Population served:7,241",53023
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53024
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53024
Grafton Waterworks,"Grafton, WI","Population served:11,745",53024
Mequon Water Utility,"Mequon, WI","Population served:11,152",53024
Saukville Waterworks,"Saukville, WI","Population served:4,465",53024
West Bend Waterworks,"West Bend, WI","Population served:31,500",53027
Germantown Water Utility,"Germantown, WI","Population served:20,027",53027
Beaver Dam Water Utility,"Beaver Dam, WI","Population served:16,200",53027
Hartford Waterworks,"Hartford, WI","Population served:15,384",53027
Waupun Utilities,"Waupun, WI","Population served:11,340",53027
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53029
West Bend Waterworks,"West Bend, WI","Population served:31,500",53029
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53029
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53029
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53029
Germantown Water Utility,"Germantown, WI","Population served:20,027",53029
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53029
Hartford Waterworks,"Hartford, WI","Population served:15,384",53029
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53029
Hartland Waterworks,"Hartland, WI","Population served:9,212",53029
Adell Waterworks,Adell,Population served: 519,53031
Bains Country Estates Mobile Home Park,Sheboygan Falls,Population served: 200,53031
Cascade Waterworks,Cascade,Population served: 703,53031
Cedar Grove Waterworks,Cedar Grove,"Population served: 2,216",53031
Elkhart Lake Waterworks,Elkhart Lake,Population served: 997,53031
Glenbeulah Waterworks,Glenbeulah,Population served: 456,53031
Kettle Moraine Correctional Institution,Plymouth,"Population served: 1,544",53031
Kohler Waterworks,Kohler,"Population served: 2,114",53031
Lakeland University,Plymouth,Population served: 800,53031
Oostburg Waterworks,Oostburg,"Population served: 2,942",53031
Plymouth Utilities,Plymouth,"Population served: 8,477",53031
Random Lake Waterworks,Random Lake,"Population served: 1,576",53031
Rocky Knoll Health Care Fac,Plymouth,Population served: 154,53031
Sheboygan Falls Utilities,Sheboygan Falls,"Population served: 7,837",53031
Sheboygan Tn Waterworks,Sheboygan,"Population served: 4,008",53031
Sheboygan Water Utilities,Sheboygan,"Population served: 49,288",53031
Waldo Waterworks,Waldo,Population served: 452,53031
Beaver Dam Water Utility,Beaver Dam,"Population served: 16,200",53032
Breezy Point Mobile Home Park 1,Horicon,Population served: 25,53032
Breezy Point Mobile Home Park 2,Horicon,Population served: 46,53032
Brownsville Waterworks,Brownsville,Population served: 561,53032
Clyman Waterworks,Clyman,Population served: 422,53032
Fox Lake Correctional Institution,Fox Lake,"Population served: 1,350",53032
Fox Lake Waterworks,Fox Lake,"Population served: 1,512",53032
Hidden Meadows Well 3,Watertown,Population served: 114,53032
Hidden Meadows Wells 2 & 4,Watertown,Population served: 189,53032
Horicon Waterworks,Horicon,"Population served: 3,682",53032
Hustisford Waterworks,Hustisford,"Population served: 1,151",53032
Iron Ridge Waterworks,Iron Ridge,Population served: 937,53032
Juneau Waterworks,Juneau,"Population served: 2,627",53032
Leroy Sanitary District 1,Leroy,Population served: 320,53032
Lithostone Meadows,Lomira,Population served: 167,53032
Lomira Waterworks,Lomira,"Population served: 2,461",53032
Lowell Waterworks,Lowell,Population served: 337,53032
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53032
Marshview Terrace,Waupun,Population served: 40,53032
Mayville Waterworks,Mayville,"Population served: 5,061",53032
Reeseville Waterworks,Reeseville,Population served: 707,53032
Sunnyside Estates,Beaver Dam,Population served: 130,53032
Theresa Waterworks,Theresa,"Population served: 1,262",53032
Waupun Correctional Inst,Waupun,"Population served: 4,901",53032
Waupun Utilities,Waupun,"Population served: 11,340",53032
Allenton Sanitary District,Allenton,Population served: 860,53033
Cedar Lake Home 5,West Bend,Population served: 330,53033
Cedar Lake Home 9,West Bend,Population served: 206,53033
Cottages At Cedar Run,West Bend,Population served: 108,53033
Country Manor Mobile Home Park,Pewaukee,Population served: 35,53033
Germantown Water Utility,Germantown,"Population served: 20,027",53033
Hartford Waterworks,Hartford,"Population served: 15,384",53033
Jackson Waterworks,Jackson,"Population served: 7,803",53033
Jamestown East Homeowners Assoc,West Bend,Population served: 125,53033
Kewaskum Waterworks,Kewaskum,"Population served: 4,000",53033
Reflections Village,Richfield,Population served: 47,53033
Slinger Water Utility,Slinger,"Population served: 4,569",53033
Voigts Lakeside Estates,Hartford,Population served: 54,53033
West Bend Waterworks,West Bend,"Population served: 31,500",53033
Wheel Estates Mobile Home Park,Slinger,Population served: 160,53033
Beaver Dam Water Utility,Beaver Dam,"Population served: 16,200",53034
Breezy Point Mobile Home Park 1,Horicon,Population served: 25,53034
Breezy Point Mobile Home Park 2,Horicon,Population served: 46,53034
Brownsville Waterworks,Brownsville,Population served: 561,53034
Clyman Waterworks,Clyman,Population served: 422,53034
Fox Lake Correctional Institution,Fox Lake,"Population served: 1,350",53034
Fox Lake Waterworks,Fox Lake,"Population served: 1,512",53034
Hidden Meadows Well 3,Watertown,Population served: 114,53034
Hidden Meadows Wells 2 & 4,Watertown,Population served: 189,53034
Horicon Waterworks,Horicon,"Population served: 3,682",53034
Hustisford Waterworks,Hustisford,"Population served: 1,151",53034
Iron Ridge Waterworks,Iron Ridge,Population served: 937,53034
Juneau Waterworks,Juneau,"Population served: 2,627",53034
Leroy Sanitary District 1,Leroy,Population served: 320,53034
Lithostone Meadows,Lomira,Population served: 167,53034
Lomira Waterworks,Lomira,"Population served: 2,461",53034
Lowell Waterworks,Lowell,Population served: 337,53034
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53034
Marshview Terrace,Waupun,Population served: 40,53034
Mayville Waterworks,Mayville,"Population served: 5,061",53034
Reeseville Waterworks,Reeseville,Population served: 707,53034
Sunnyside Estates,Beaver Dam,Population served: 130,53034
Theresa Waterworks,Theresa,"Population served: 1,262",53034
Waupun Correctional Inst,Waupun,"Population served: 4,901",53034
Waupun Utilities,Waupun,"Population served: 11,340",53034
Beaver Dam Water Utility,Beaver Dam,"Population served: 16,200",53035
Breezy Point Mobile Home Park 1,Horicon,Population served: 25,53035
Breezy Point Mobile Home Park 2,Horicon,Population served: 46,53035
Brownsville Waterworks,Brownsville,Population served: 561,53035
Clyman Waterworks,Clyman,Population served: 422,53035
Fox Lake Correctional Institution,Fox Lake,"Population served: 1,350",53035
Fox Lake Waterworks,Fox Lake,"Population served: 1,512",53035
Hidden Meadows Well 3,Watertown,Population served: 114,53035
Hidden Meadows Wells 2 & 4,Watertown,Population served: 189,53035
Horicon Waterworks,Horicon,"Population served: 3,682",53035
Hustisford Waterworks,Hustisford,"Population served: 1,151",53035
Iron Ridge Waterworks,Iron Ridge,Population served: 937,53035
Juneau Waterworks,Juneau,"Population served: 2,627",53035
Leroy Sanitary District 1,Leroy,Population served: 320,53035
Lithostone Meadows,Lomira,Population served: 167,53035
Lomira Waterworks,Lomira,"Population served: 2,461",53035
Lowell Waterworks,Lowell,Population served: 337,53035
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53035
Marshview Terrace,Waupun,Population served: 40,53035
Mayville Waterworks,Mayville,"Population served: 5,061",53035
Reeseville Waterworks,Reeseville,Population served: 707,53035
Sunnyside Estates,Beaver Dam,Population served: 130,53035
Theresa Waterworks,Theresa,"Population served: 1,262",53035
Waupun Correctional Inst,Waupun,"Population served: 4,901",53035
Waupun Utilities,Waupun,"Population served: 11,340",53035
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53036
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53036
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53036
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53036
Watertown Waterworks,"Watertown, WI","Population served:23,127",53036
Beaver Dam Water Utility,"Beaver Dam, WI","Population served:16,200",53036
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53036
Fort Atkinson Waterworks,"Fort Atkinson, WI","Population served:12,125",53036
Waupun Utilities,"Waupun, WI","Population served:11,340",53036
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53036
Allenton Sanitary District,Allenton,Population served: 860,53037
Cedar Lake Home 5,West Bend,Population served: 330,53037
Cedar Lake Home 9,West Bend,Population served: 206,53037
Cottages At Cedar Run,West Bend,Population served: 108,53037
Country Manor Mobile Home Park,Pewaukee,Population served: 35,53037
Germantown Water Utility,Germantown,"Population served: 20,027",53037
Hartford Waterworks,Hartford,"Population served: 15,384",53037
Jackson Waterworks,Jackson,"Population served: 7,803",53037
Jamestown East Homeowners Assoc,West Bend,Population served: 125,53037
Kewaskum Waterworks,Kewaskum,"Population served: 4,000",53037
Reflections Village,Richfield,Population served: 47,53037
Slinger Water Utility,Slinger,"Population served: 4,569",53037
Voigts Lakeside Estates,Hartford,Population served: 54,53037
West Bend Waterworks,West Bend,"Population served: 31,500",53037
Wheel Estates Mobile Home Park,Slinger,Population served: 160,53037
Autumn Ridge Water System Llc,Ixonia,Population served: 575,53038
Country Acres Mobile Home Pk,Lake Mills,Population served: 160,53038
Fort Atkinson Waterworks,Fort Atkinson,"Population served: 12,125",53038
Hickory Hill Park Llc,Watertown,Population served: 31,53038
Jefferson Waterworks,Jefferson,"Population served: 7,926",53038
Johnson Creek Waterworks,Johnson Creek,"Population served: 2,818",53038
Lake Mills Waterworks,Lake Mills,"Population served: 5,780",53038
Oak Ridge Mobile Com 1 & 2,Fort Atkinson,Population served: 133,53038
Oak Ridge Mobile Com 3,Fort Atkinson,Population served: 58,53038
Oak Ridge Mobile Com 4,Fort Atkinson,Population served: 60,53038
Palmyra Waterworks,Palmyra,"Population served: 1,774",53038
Parkview Apartments,Ixonia,Population served: 40,53038
River Valley Apts - North,Ixonia,Population served: 48,53038
River Valley Apts - South,Ixonia,Population served: 48,53038
Rock River Mobile Home Park,Johnson Creek,Population served: 30,53038
Spacious Acres Mobile Hm Community,Sullivan,Population served: 525,53038
Stanton Place I,Ixonia,Population served: 64,53038
Stanton Place Ii,Ixonia,Population served: 32,53038
Tremain Mobile Home Park,Dousman,Population served: 475,53038
Waterloo Waterworks,Waterloo,"Population served: 3,311",53038
Watertown Waterworks,Watertown,"Population served: 23,127",53038
Wolfs Mobile Homes,Whitewater,Population served: 40,53038
Beaver Dam Water Utility,Beaver Dam,"Population served: 16,200",53039
Breezy Point Mobile Home Park 1,Horicon,Population served: 25,53039
Breezy Point Mobile Home Park 2,Horicon,Population served: 46,53039
Brownsville Waterworks,Brownsville,Population served: 561,53039
Clyman Waterworks,Clyman,Population served: 422,53039
Fox Lake Correctional Institution,Fox Lake,"Population served: 1,350",53039
Fox Lake Waterworks,Fox Lake,"Population served: 1,512",53039
Hidden Meadows Well 3,Watertown,Population served: 114,53039
Hidden Meadows Wells 2 & 4,Watertown,Population served: 189,53039
Horicon Waterworks,Horicon,"Population served: 3,682",53039
Hustisford Waterworks,Hustisford,"Population served: 1,151",53039
Iron Ridge Waterworks,Iron Ridge,Population served: 937,53039
Juneau Waterworks,Juneau,"Population served: 2,627",53039
Leroy Sanitary District 1,Leroy,Population served: 320,53039
Lithostone Meadows,Lomira,Population served: 167,53039
Lomira Waterworks,Lomira,"Population served: 2,461",53039
Lowell Waterworks,Lowell,Population served: 337,53039
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53039
Marshview Terrace,Waupun,Population served: 40,53039
Mayville Waterworks,Mayville,"Population served: 5,061",53039
Reeseville Waterworks,Reeseville,Population served: 707,53039
Sunnyside Estates,Beaver Dam,Population served: 130,53039
Theresa Waterworks,Theresa,"Population served: 1,262",53039
Waupun Correctional Inst,Waupun,"Population served: 4,901",53039
Waupun Utilities,Waupun,"Population served: 11,340",53039
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53040
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53040
West Bend Waterworks,"West Bend, WI","Population served:31,500",53040
Germantown Water Utility,"Germantown, WI","Population served:20,027",53040
Hartford Waterworks,"Hartford, WI","Population served:15,384",53040
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53040
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53040
Jackson Waterworks,"Jackson, WI","Population served:7,803",53040
Ripon Water Utility,"Ripon, WI","Population served:7,241",53040
North Fond Du Lac Waterworks,"North Fond Du Lac, WI","Population served:5,014",53040
Sheboygan Water Utilities,"Sheboygan, WI","Population served:49,288",53042
Manitowoc Waterworks,"Manitowoc, WI","Population served:34,500",53042
Two Rivers Waterworks,"Two Rivers, WI","Population served:11,232",53042
Plymouth Utilities,"Plymouth, WI","Population served:8,477",53042
Sheboygan Falls Utilities,"Sheboygan Falls, WI","Population served:7,837",53042
Adell Waterworks,Adell,Population served: 519,53044
Bains Country Estates Mobile Home Park,Sheboygan Falls,Population served: 200,53044
Cascade Waterworks,Cascade,Population served: 703,53044
Cedar Grove Waterworks,Cedar Grove,"Population served: 2,216",53044
Elkhart Lake Waterworks,Elkhart Lake,Population served: 997,53044
Glenbeulah Waterworks,Glenbeulah,Population served: 456,53044
Kettle Moraine Correctional Institution,Plymouth,"Population served: 1,544",53044
Kohler Waterworks,Kohler,"Population served: 2,114",53044
Lakeland University,Plymouth,Population served: 800,53044
Oostburg Waterworks,Oostburg,"Population served: 2,942",53044
Plymouth Utilities,Plymouth,"Population served: 8,477",53044
Random Lake Waterworks,Random Lake,"Population served: 1,576",53044
